0.003599853,0.000313031,0.002222518,0.002504245,0.000352160,0.000907789,0.003333777,0.000148690,0.000892137,0.002058177,0.000986047,0.001017350,0.000391288,0.000258250,0.000242599,0.000406940,0.000164341,0.001776449,0.000806054,0.000266076,0.001572979,0.000242599,0.000164341,0.000547804,0.000297379,0.000172167,0.000054780,0.001839055,0.000195644,0.001659063,0.000273902,0.000422591,0.000109561,0.000273902,0.000023477
0.004006793,0.005720636,0.001698191,0.001126910,0.000422591,0.001111259,0.001079956,0.000493023,0.001917313,0.000148690,0.001259949,0.001236471,0.000367811,0.000688668,0.000860834,0.000547804,0.000383463,0.000219121,0.000673016,0.000461720,0.001455593,0.000594758,0.000250425,0.000375637,0.000093909,0.000179993,0.000892137,0.000054780,0.000313031,0.000156515,0.000673016,0.000297379,0.000133038,0.000266076,0.000109561
0.004750241,0.001823404,0.003302474,0.000250425,0.001314729,0.000367811,0.000790402,0.000352160,0.000250425,0.000461720,0.000383463,0.000281728,0.003623330,0.000289553,0.000367811,0.000086083,0.000790402,0.000258250,0.000086083,0.001056479,0.000234773,0.000203470,0.000547804,0.000289553,0.002347730,0.001878184,0.000219121,0.000062606,0.000305205,0.000101735,0.000782577,0.000219121,0.000469546,0.000203470,0.000704319
0.001627760,0.004718938,0.000845183,0.001197342,0.000493023,0.000673016,0.001103433,0.000837357,0.001056479,0.000156515,0.001111259,0.000344334,0.000328682,0.000313031,0.000234773,0.002465117,0.001690366,0.001142562,0.000219121,0.000281728,0.000453894,0.000164341,0.000273902,0.000524326,0.000203470,0.000328682,0.001040827,0.000015652,0.000305205,0.000172167,0.000391288,0.000187818,0.000078258,0.000438243,0.000031303
0.003192913,0.002402511,0.000798228,0.000093909,0.000939092,0.000305205,0.001040827,0.000391288,0.002668587,0.000046955,0.001306903,0.000766925,0.000477372,0.000626061,0.000571281,0.000532152,0.000336508,0.000320856,0.000101735,0.002637284,0.000320856,0.000336508,0.000516501,0.000219121,0.000328682,0.000281728,0.000054780,0.000500849,0.000860834,0.000046955,0.000093909,0.000164341,0.000414766,0.000109561,0.000195644
0.006659728,0.000571281,0.002840753,0.002066003,0.000477372,0.000485198,0.000219121,0.000915615,0.000250425,0.001220820,0.000258250,0.000500849,0.000062606,0.000508675,0.000422591,0.000328682,0.000524326,0.000164341,0.001189517,0.000117387,0.000117387,0.000571281,0.000485198,0.000336508,0.000093909,0.000234773,0.000297379,0.000179993,0.000297379,0.000344334,0.000774751,0.000281728,0.000039129,0.000093909,0.000015652
0.003052049,0.000359985,0.001259949,0.001259949,0.000633887,0.002230344,0.000438243,0.001408638,0.000117387,0.001651237,0.000234773,0.000266076,0.000062606,0.000195644,0.000117387,0.000853009,0.000336508,0.001181691,0.000602584,0.000070432,0.000954744,0.000187818,0.001103433,0.000352160,0.000023477,0.000500849,0.001424290,0.001698191,0.000148690,0.000281728,0.000234773,0.000109561,0.000062606,0.000117387,0.000007826
0.004703286,0.000712145,0.002066003,0.001369509,0.000594758,0.001392987,0.000446069,0.001001698,0.000367811,0.000305205,0.001079956,0.001385161,0.000485198,0.000453894,0.001494722,0.000344334,0.000219121,0.000211296,0.000179993,0.000359985,0.000633887,0.000367811,0.000148690,0.000101735,0.000704319,0.000070432,0.000414766,0.000164341,0.000305205,0.000054780,0.000164341,0.000109561,0.000078258,0.000446069,0.000023477
0.002433814,0.002128609,0.000845183,0.000477372,0.000156515,0.000907789,0.001612108,0.000179993,0.000539978,0.000359985,0.000806054,0.000375637,0.000273902,0.000430417,0.000712145,0.000320856,0.000954744,0.000234773,0.001275600,0.000234773,0.000704319,0.000931266,0.000876486,0.001815578,0.000305205,0.000211296,0.000156515,0.000140864,0.000383463,0.000046955,0.000015652,0.000211296,0.000054780,0.000344334,0.000062606
0.005360650,0.001025175,0.001518199,0.000399114,0.001197342,0.000618236,0.001502547,0.000430417,0.000493023,0.000046955,0.000375637,0.000469546,0.000539978,0.000790402,0.000211296,0.000516501,0.000297379,0.000993872,0.000078258,0.000657364,0.000727796,0.000117387,0.000172167,0.000078258,0.000399114,0.000493023,0.000508675,0.000046955,0.000140864,0.000039129,0.000195644,0.000156515,0.000187818,0.000203470,0.000070432
0.001831230,0.000203470,0.000516501,0.000657364,0.000258250,0.000774751,0.000438243,0.000547804,0.001361683,0.000508675,0.001745146,0.000555629,0.000759099,0.000211296,0.000383463,0.000837357,0.000046955,0.000962569,0.000868660,0.000727796,0.000539978,0.000156515,0.000273902,0.001166039,0.001189517,0.000109561,0.000320856,0.000500849,0.000383463,0.000430417,0.000219121,0.000195644,0.000140864,0.000907789,0.000125212
0.002652935,0.000250425,0.001674714,0.002512071,0.000986047,0.001173865,0.000391288,0.000782577,0.000250425,0.000359985,0.000391288,0.001048653,0.000172167,0.000743448,0.000837357,0.000062606,0.000563455,0.000649539,0.000712145,0.000140864,0.000336508,0.000704319,0.000508675,0.000391288,0.000148690,0.000633887,0.000406940,0.000070432,0.000172167,0.000500849,0.000140864,0.000140864,0.000093909,0.000211296,0.000023477
0.001236471,0.001533850,0.000673016,0.000117387,0.004280695,0.000156515,0.000539978,0.000618236,0.000704319,0.000774751,0.000923441,0.000250425,0.001361683,0.000258250,0.000399114,0.000062606,0.000453894,0.000172167,0.000086083,0.000273902,0.000086083,0.000187818,0.000336508,0.000172167,0.001815578,0.000281728,0.000680842,0.000258250,0.000234773,0.000109561,0.000219121,0.000179993,0.000993872,0.000164341,0.000093909
0.005055446,0.000422591,0.003247693,0.000493023,0.000743448,0.000798228,0.000399114,0.000821706,0.000493023,0.000148690,0.000211296,0.000508675,0.001166039,0.000093909,0.000884312,0.000195644,0.000375637,0.000821706,0.000156515,0.000226947,0.000406940,0.000133038,0.000093909,0.000070432,0.000406940,0.000266076,0.000203470,0.000062606,0.000406940,0.000031303,0.000187818,0.000391288,0.000211296,0.000187818,0.000078258
0.002292950,0.001150388,0.000821706,0.001205168,0.000140864,0.000532152,0.000446069,0.000383463,0.000211296,0.001416464,0.000547804,0.000148690,0.000477372,0.000532152,0.000156515,0.000305205,0.000798228,0.001330380,0.000539978,0.000117387,0.000657364,0.000046955,0.000430417,0.000829531,0.000109561,0.000140864,0.000164341,0.000305205,0.000195644,0.000242599,0.000179993,0.000250425,0.000086083,0.000414766,0.000039129
0.001940790,0.001267774,0.001064304,0.000320856,0.000923441,0.000406940,0.000297379,0.000266076,0.000313031,0.000704319,0.000211296,0.000790402,0.000790402,0.001236471,0.000305205,0.000164341,0.000532152,0.000430417,0.000117387,0.000250425,0.000172167,0.000313031,0.000986047,0.000539978,0.000179993,0.000547804,0.000281728,0.000086083,0.000453894,0.000751274,0.000399114,0.000289553,0.000117387,0.000046955,0.000078258
0.002605980,0.000813880,0.000892137,0.000798228,0.000054780,0.000234773,0.001189517,0.001275600,0.000140864,0.000133038,0.000234773,0.000070432,0.000101735,0.000086083,0.000101735,0.000234773,0.002222518,0.000086083,0.000743448,0.000352160,0.000391288,0.000086083,0.001385161,0.000273902,0.000093909,0.000078258,0.000688668,0.000015652,0.000273902,0.000172167,0.000070432,0.000086083,0.000015652,0.000610410,0.000015652
0.002793799,0.000485198,0.000774751,0.001126910,0.000117387,0.000195644,0.001197342,0.000250425,0.001252123,0.001040827,0.000516501,0.000336508,0.000125212,0.000539978,0.000172167,0.000399114,0.000250425,0.000101735,0.000383463,0.000344334,0.000438243,0.000156515,0.000367811,0.000125212,0.000070432,0.000430417,0.000219121,0.000109561,0.000242599,0.000313031,0.000109561,0.000696493,0.000117387,0.000187818,0.000046955
0.001244297,0.000070432,0.000821706,0.000391288,0.000657364,0.000493023,0.000782577,0.000414766,0.000461720,0.000352160,0.000485198,0.000680842,0.000735622,0.000297379,0.000273902,0.000234773,0.000273902,0.000313031,0.000148690,0.000406940,0.000266076,0.000226947,0.000586933,0.000226947,0.000626061,0.000187818,0.000273902,0.000109561,0.000046955,0.000258250,0.001346032,0.000430417,0.000101735,0.000125212,0.000086083
0.002292950,0.000203470,0.000751274,0.000626061,0.000219121,0.000845183,0.000281728,0.002598155,0.000039129,0.000493023,0.000117387,0.000461720,0.000062606,0.000156515,0.000062606,0.000367811,0.000688668,0.000117387,0.001103433,0.000125212,0.000078258,0.000062606,0.000305205,0.000375637,0.000203470,0.000062606,0.000148690,0.000250425,0.000070432,0.000062606,0.000133038,0.000015652,0.000046955,0.000046955,0.000015652
0.001784275,0.001173865,0.000305205,0.000164341,0.001197342,0.000242599,0.001439941,0.000446069,0.000328682,0.000226947,0.000493023,0.000195644,0.000414766,0.000125212,0.000641713,0.000023477,0.000148690,0.000117387,0.000039129,0.000602584,0.000242599,0.000821706,0.000117387,0.000039129,0.000610410,0.000070432,0.000093909,0.000563455,0.000140864,0.000031303,0.000078258,0.000046955,0.000070432,0.000101735,0.000054780
0.000179993,0.000399114,0.000555629,0.000070432,0.000109561,0.000430417,0.000508675,0.000101735,0.001103433,0.000195644,0.000195644,0.000070432,0.000399114,0.000078258,0.000078258,0.000195644,0.001025175,0.000007826,0.000399114,0.000125212,0.000078258,0.000117387,0.000289553,0.000219121,0.000054780,0.000164341,0.000086083,0.000093909,0.000187818,0.000086083,0.000078258,0.000093909,0.000039129,0.000148690,0.000007826
0.001119085,0.000406940,0.000571281,0.000078258,0.000281728,0.000125212,0.000046955,0.000070432,0.000923441,0.000078258,0.000336508,0.000211296,0.000234773,0.000070432,0.000226947,0.000015652,0.000093909,0.000101735,0.000015652,0.000125212,0.000031303,0.000133038,0.000133038,0.000031303,0.000336508,0.000078258,0.000023477,0.000000000,0.000313031,0.000054780,0.000046955,0.000054780,0.000109561,0.000070432,0.000234773
